booking_id,customer_id,product_id,booking_date,travel_date,return_date,num_passengers,total_value_gbp,deposit_amount_gbp,balance_due_date,status,channel,agent_id,branch_code,margin_pct,currency,exchange_rate,special_requests,insurance_included,cancellation_date,cancellation_reason,_record_hash
BKG004571,CUS01673,PKG0059,2024-10-12,2025-02-10,2025-02-25,5,45000,9000.0,2024-11-12,Completed,Online,AGT020,,0.1253,GBP,1.0,,N,,,8524897dfa1ab37f45ebb9670317257a
BKG004572,CUS00779,PKG0038,2023-12-21,2024-04-02,2024-04-14,3,45000,9000.0,2024-01-03,Completed,Phone,AGT015,,0.1799,GBP,1.0,,N,,,b8560222909959c7f70ffffcca559330
BKG004573,CUS01256,PKG0010,2023-05-18,2023-11-08,2023-11-29,4,45000,9000.0,2023-08-10,Completed,Phone,AGT017,,0.142,GBP,1.0,Dietary requirements,Y,,,5e2d88c5c829195dee4abe904079e302
BKG004574,CUS01018,PKG0197,2024-03-20,2024-08-19,2024-08-26,2,43000.0,8600.0,2024-05-21,Completed,Phone,AGT014,,0.1213,GBP,1.0,Anniversary surprise,N,,,fcc1f71103b80a50a93f23cc792aca31
BKG004575,CUS00108,PKG0113,2023-07-01,2023-09-13,2023-09-28,2,40600.0,8120.0,2023-06-15,Completed,Online,,,0.1213,GBP,1.0,Sea view room,Y,,,f541925badf7c19cceaf55653f695e26
BKG004576,CUS00491,PKG0027,2023-03-22,2023-08-16,2023-09-01,2,23900.0,4780.0,2023-05-18,Completed,Phone,AGT015,,0.177,GBP,1.0,Dietary requirements,Y,,,6d00e258d83eba58e6f29c5daff3e070
BKG004577,CUS00266,PKG0044,2022-08-24,2023-04-09,2023-04-27,2,30900.0,6180.0,2023-01-09,Completed,Online,AGT020,,0.1363,GBP,1.0,,Y,,,879dd330654c350eac49044552f0c020
BKG004578,CUS00513,PKG0148,2022-03-30,2022-11-09,2022-11-28,4,34400.0,6880.0,2022-08-11,Completed,Online,,,0.1438,GBP,1.0,Wheelchair accessible,Y,,,ed880870a7ed936d32f7379a53b81cf8
BKG004579,CUS00539,PKG0182,2023-03-16,2023-06-01,2023-06-08,2,18100.0,3620.0,2023-03-03,Completed,Online,AGT001,,0.1259,GBP,1.0,,N,,,252dfb8826677098b165136926779d44
BKG004580,CUS01435,PKG0076,2022-02-05,2022-06-04,2022-06-16,2,17200.0,3440.0,2022-03-06,Cancelled,Online,AGT014,,0.1715,GBP,1.0,Anniversary surprise,N,2022-02-14,Financial,eef338c8cc8a6a9cd3f920791a5c516e
BKG004581,CUS00308,PKG0122,2024-12-28,2025-07-03,2025-07-11,4,19600.0,3920.0,2025-04-04,Completed,Referral,AGT016,,0.1443,GBP,1.0,,Y,,,989d7b8b0eed8d70e6e49d7095f8fc18
BKG004582,CUS00997,PKG0181,2022-03-22,2022-09-29,2022-10-14,4,19300.0,3860.0,2022-07-01,Completed,Phone,AGT007,,0.2744,GBP,1.0,Dietary requirements,Y,,,b3e2a35fbfdbf57da65411ee4d178c24
BKG004583,CUS00703,PKG0092,2024-10-19,2025-03-05,2025-03-15,2,22500.0,4500.0,2024-12-05,Completed,Online,,,0.2544,GBP,1.0,Dietary requirements,Y,,,815469e45978a7db005d4781bc43b012
BKG004584,CUS00057,PKG0171,2022-04-06,2022-11-02,2022-11-16,4,45000,9000.0,2022-08-04,Completed,Agent,,,0.2513,GBP,1.0,,N,,,8462cdd948ef5a0e76587409918f76e7
BKG004585,CUS00555,PKG0152,2022-03-06,2022-07-24,2022-08-10,2,25700.0,5140.0,2022-04-25,Completed,Online,AGT020,,0.2017,GBP,1.0,Sea view room,N,,,31abecbc3f633aff09484951bac14584
BKG004586,CUS00284,PKG0095,2022-11-15,2023-03-09,2023-03-16,4,33200.0,6640.0,2022-12-09,Cancelled,Online,AGT013,,0.1747,GBP,1.0,,Y,2022-12-15,Medical,d0816cc6873813bf0191115cc9384cfd
BKG004587,CUS01251,PKG0141,2024-02-21,2024-04-07,2024-04-22,4,20600.0,4120.0,2024-01-08,Completed,Online,AGT001,,0.2694,GBP,1.0,,Y,,,84af5d12dab79912005efd2452dd951e
BKG004588,CUS00349,PKG0106,2024-06-30,2024-10-11,2024-10-28,2,28800.0,5760.0,2024-07-13,Completed,Online,,,0.1753,GBP,1.0,Dietary requirements,Y,,,8ed8fe0ce121ac062731c227df049dcb
BKG004589,CUS00401,PKG0034,2023-02-04,2023-09-23,2023-10-01,2,41900.0,8380.0,2023-06-25,Cancelled,Phone,AGT009,,0.1349,GBP,1.0,,Y,2023-02-13,Financial,953de9a2ba5b5e10c7629b0b6ccdb550
BKG004590,CUS00549,PKG0012,2024-07-18,2025-03-05,2025-03-24,2,45000,9000.0,2024-12-05,Completed,Agent,AGT006,,0.1949,GBP,1.0,Sea view room,Y,,,93526985a1ee92aa014733e0ea9f1609
BKG004591,CUS01748,PKG0172,2024-10-16,2024-12-25,2025-01-04,4,18900.0,3780.0,2024-09-26,Completed,Online,AGT006,,0.2792,GBP,1.0,Wheelchair accessible,N,,,76c2135b264ba8908290a8227efde8e0
BKG004592,CUS00455,PKG0152,2024-10-11,2025-05-29,2025-06-15,1,13200.0,2640.0,2025-02-28,Completed,Online,AGT018,,0.2763,GBP,1.0,Sea view room,Y,,,169904c85ebd6ca1c05380aca501b760
BKG004593,CUS00173,PKG0035,2024-02-22,2024-04-14,2024-05-05,4,28600.0,5720.0,2024-01-15,Completed,Agent,AGT011,,0.1883,GBP,1.0,Wheelchair accessible,Y,,,0c89d40b5d814dce38bd97c21cdb5f84
BKG004594,CUS00150,PKG0097,2022-11-04,2023-05-24,2023-06-07,6,41100.0,8220.0,2023-02-23,Completed,Agent,,,0.2599,GBP,1.0,Anniversary surprise,Y,,,903727a14296cfcda9b53e74c015ebda
BKG004595,CUS01507,PKG0165,2024-08-24,2025-01-26,2025-02-07,2,22200.0,4440.0,2024-10-28,Completed,Agent,AGT016,,0.2402,GBP,1.0,Wheelchair accessible,Y,,,a447e6935cba432cc27e90f2346df432
BKG004596,CUS00186,PKG0178,2023-03-12,2023-05-24,2023-06-02,2,21900.0,4380.0,2023-02-23,Completed,Phone,,,0.2599,GBP,1.0,Wheelchair accessible,Y,,,61026a63a50eeeb94d597fb010ecdae6
BKG004597,CUS00675,PKG0044,2023-05-10,2023-12-07,2023-12-27,4,45000,9000.0,2023-09-08,Completed,Agent,AGT015,,0.2512,GBP,1.0,,N,,,e2e6c990fc9d9bcb7bbf3356382f1d37
BKG004598,CUS00769,PKG0038,2024-08-15,2024-12-18,2025-01-07,2,45000,9000.0,2024-09-19,Completed,Referral,AGT009,,0.2787,GBP,1.0,,Y,,,aa7dc43b1ae76fdcb3d95c79e2ac7d42
BKG004599,CUS00913,PKG0050,2024-10-07,2024-12-26,2025-01-10,5,45000,9000.0,2024-09-27,Completed,Online,AGT003,,0.1401,GBP,1.0,,Y,,,7779d908ad420a18b4b370bfec6f3db2
BKG004600,CUS00051,PKG0165,2023-01-21,2023-07-14,2023-07-21,2,20200.0,4040.0,2023-04-15,Completed,Agent,,,0.1496,GBP,1.0,,Y,,,2d4bf3950187760176e3c70f1eb4e5ed
BKG004601,CUS01025,PKG0035,2024-08-17,2025-04-18,2025-05-08,2,16000.0,3200.0,2025-01-18,Completed,Online,,,0.1948,GBP,1.0,,N,,,637a38768b5e44ea9d51823bb5d02840
BKG004602,CUS01624,PKG0137,2022-01-16,2022-05-28,2022-06-18,2,31400.0,6280.0,2022-02-27,Cancelled,Referral,AGT010,,0.1433,GBP,1.0,Dietary requirements,Y,2022-01-27,Work commitments,74ca4512c4a087f82c6092f5e24f913d
BKG004603,CUS00591,PKG0143,2024-01-16,2024-07-08,2024-07-27,2,8500.0,1700.0,2024-04-09,Completed,Phone,AGT016,,0.1894,GBP,1.0,Anniversary surprise,N,,,24339fff79ecea8172971bd60a2d5e9c
BKG004604,CUS01955,PKG0065,2024-10-14,2025-05-21,2025-06-06,2,12600.0,2520.0,2025-02-20,Completed,Agent,,,0.2471,GBP,1.0,Sea view room,Y,,,62cd95f0e30dae652e833ddaf1e7c52e
BKG004605,CUS01573,PKG0086,2022-02-16,2022-07-05,2022-07-15,2,13300.0,2660.0,2022-04-06,Completed,Online,AGT004,,0.2562,GBP,1.0,Anniversary surprise,Y,,,3cda03ad5a35622b5c9c08ff4f7cd4a5
BKG004606,CUS00660,PKG0149,2024-10-12,2025-03-17,2025-03-28,4,45000,9000.0,2024-12-17,Completed,Online,AGT013,,0.2317,GBP,1.0,,Y,,,e322e7d49e56403d6c4094544b77728f
BKG004607,CUS00290,PKG0166,2024-04-28,2024-06-27,2024-07-10,2,20900.0,4180.0,2024-03-29,Completed,Phone,AGT011,,0.1379,GBP,1.0,Wheelchair accessible,Y,,,2d65a45cd7307d1b0fa265bdaf29bf8b
BKG004608,CUS01069,PKG0181,2023-09-09,2024-03-29,2024-04-09,4,21900.0,4380.0,2023-12-30,Completed,Phone,AGT016,,0.132,GBP,1.0,Dietary requirements,Y,,,12d3b8b00f613a41cbb2b4986d4351be
BKG004609,CUS01385,PKG0083,2024-06-04,2024-09-22,2024-10-05,2,38300.0,7660.0,2024-06-24,Completed,Agent,AGT011,,0.1762,GBP,1.0,Dietary requirements,Y,,,a4fc9f3b873d05c469557536a915ddd3
BKG004610,CUS00556,PKG0079,2022-03-19,2022-07-18,2022-08-01,3,45000,9000.0,2022-04-19,Completed,Phone,AGT011,,0.1308,GBP,1.0,Dietary requirements,N,,,095aad75634351b12a97c2f2029ed563
BKG004611,CUS01921,PKG0113,2023-04-03,2023-11-01,2023-11-17,2,45000,9000.0,2023-08-03,Completed,Agent,AGT003,,0.2315,GBP,1.0,Dietary requirements,Y,,,f23fe985b89ca9b76be5bd4bd3b0ce49
BKG004612,CUS00904,PKG0135,2023-01-26,2023-07-11,2023-07-31,2,31000.0,6200.0,2023-04-12,Completed,Agent,AGT019,,0.1248,GBP,1.0,,N,,,f3b76c3a432f9f27a209b1e1151f6896
BKG004613,CUS01975,PKG0198,2023-10-27,2024-05-22,2024-06-12,3,37200.0,7440.0,2024-02-22,Completed,Agent,AGT017,,0.2365,GBP,1.0,,Y,,,b2af666b8299412b9fe4f07a2aa4e755
BKG004614,CUS01593,PKG0155,2022-11-26,2023-05-10,2023-05-28,2,20300.0,4060.0,2023-02-09,Completed,Phone,AGT010,,0.2765,GBP,1.0,,Y,,,22811c76123d0a52631b4099016fa142
BKG004615,CUS00760,PKG0017,2023-02-06,2023-04-27,2023-05-12,2,9000.0,1800.0,2023-01-27,Completed,Phone,AGT011,,0.2383,GBP,1.0,,N,,,27a606e9b1fd0d94c9efa3d73f8bd15f
BKG004616,CUS01910,PKG0186,2024-02-13,2024-06-22,2024-07-13,1,15500.0,3100.0,2024-03-24,Completed,Online,AGT005,,0.1423,GBP,1.0,Sea view room,Y,,,cb42b9310f66e50187478cbaf0e1d524
BKG004617,CUS01229,PKG0160,2024-09-29,2025-05-27,2025-06-08,3,35500.0,7100.0,2025-02-26,Completed,Phone,AGT016,,0.1825,GBP,1.0,Dietary requirements,Y,,,ca9411dfc4c6ef8cf0600e94c7f7acfc
BKG004618,CUS00842,PKG0118,2023-10-31,2024-07-12,2024-07-24,1,17000.0,3400.0,2024-04-13,Completed,Phone,AGT012,,0.2153,GBP,1.0,Dietary requirements,Y,,,6724c0d4714755e0a706d175d972d4f4
BKG004619,CUS00335,PKG0159,2023-03-21,2023-10-08,2023-10-26,2,20300.0,4060.0,2023-07-10,Cancelled,Agent,AGT003,,0.2195,GBP,1.0,,Y,2023-03-30,Work commitments,232d1463efe79aca7316d33576775f53
BKG004620,CUS01189,PKG0045,2023-06-06,2023-12-29,2024-01-19,2,6500.0,1300.0,2023-09-30,Completed,Phone,AGT018,,0.2638,GBP,1.0,,Y,,,acad773c9136b4ecbdbe3b03a9bd707e
BKG004621,CUS01681,PKG0174,2023-04-23,2023-12-21,2023-12-30,2,40400.0,8080.0,2023-09-22,Completed,Online,,,0.1646,GBP,1.0,,N,,,53d642e3c38163d567c2237c8eb58c8e
BKG004622,CUS01538,PKG0059,2022-05-10,2022-07-09,2022-07-27,3,32700.0,6540.0,2022-04-10,Completed,Online,AGT010,,0.2481,GBP,1.0,Sea view room,N,,,3e5eec2317347e916587b77126645efa
BKG004623,CUS00907,PKG0009,2024-08-10,2024-12-10,2024-12-22,2,13000.0,2600.0,2024-09-11,Completed,Online,,,0.1719,GBP,1.0,,N,,,b8e6bf070a029ae83d979f053e59b5a4
BKG004624,CUS00052,PKG0190,2022-01-18,2022-05-12,2022-05-30,6,45000,9000.0,2022-02-11,Completed,Phone,AGT004,,0.1252,GBP,1.0,Anniversary surprise,Y,,,983428dd755dbc2d3aa9387b11ddb3c5
BKG004625,CUS01827,PKG0027,2022-07-02,2022-08-19,2022-09-05,2,26700.0,5340.0,2022-05-21,Completed,Referral,,,0.2653,GBP,1.0,Anniversary surprise,Y,,,54a5b37283fbc60f0e332329173ce40a
BKG004626,CUS00280,PKG0001,2023-01-13,2023-07-17,2023-07-30,1,4400.0,880.0,2023-04-18,Completed,Online,AGT011,,0.2185,GBP,1.0,Dietary requirements,Y,,,817399f49499bf7be93a18810f1061ea
BKG004627,CUS00287,PKG0126,2023-02-27,2023-05-25,2023-06-02,2,27400.0,5480.0,2023-02-24,Completed,Online,AGT005,,0.1798,GBP,1.0,,Y,,,2bac7b30e81d0c4988b31415df43dd9b
BKG004628,CUS00515,PKG0002,2024-01-23,2024-07-04,2024-07-17,2,21800.0,4360.0,2024-04-05,Completed,Online,,,0.1222,GBP,1.0,,Y,,,40c9f89e1926591585d6ffb58eaeab6e
BKG004629,CUS01707,PKG0150,2022-02-11,2022-08-16,2022-08-27,5,45000,9000.0,2022-05-18,Completed,Agent,AGT011,,0.1783,GBP,1.0,,N,,,16d909aeea58f9ec9bbb5f2b3e9cfac2
BKG004630,CUS01800,PKG0200,2024-08-29,2025-02-26,2025-03-15,4,34000.0,6800.0,2024-11-28,Cancelled,Online,AGT009,,0.1678,GBP,1.0,Dietary requirements,N,2024-09-17,Financial,505b0c301f3b9c328adf53c27e948954
BKG004631,CUS01367,PKG0193,2024-03-07,2024-06-02,2024-06-20,2,12400.0,2480.0,2024-03-04,Completed,Online,AGT003,,0.2311,GBP,1.0,,Y,,,e178fae06e5bef6e8c9f3eef1e45b4c3
BKG004632,CUS00378,PKG0056,2023-04-18,2023-09-21,2023-10-08,3,16700.0,3340.0,2023-06-23,Completed,Online,AGT008,,0.2744,GBP,1.0,Dietary requirements,N,,,083980eb1fe9a3e819c6d3c1d16d4e93
BKG004633,CUS01693,PKG0179,2024-10-22,2025-03-18,2025-04-02,2,28700.0,5740.0,2024-12-18,Completed,Online,,,0.183,GBP,1.0,,Y,,,d1faa6a5d99506aedaece2861d68863c
BKG004634,CUS00607,PKG0083,2022-10-22,2023-02-18,2023-03-09,2,33800.0,6760.0,2022-11-20,Completed,Referral,AGT010,,0.2457,GBP,1.0,Sea view room,N,,,466178a8f66a967737f3fede8f6e2f8f
BKG004635,CUS00365,PKG0068,2022-09-28,2023-05-17,2023-05-25,4,37700.0,7540.0,2023-02-16,Completed,Online,,,0.2028,GBP,1.0,Wheelchair accessible,Y,,,5354ebf31ed4825c4554bd7049d3c285
BKG004636,CUS00681,PKG0084,2022-07-12,2022-11-25,2022-12-16,2,21600.0,4320.0,2022-08-27,Cancelled,Online,AGT001,,0.269,GBP,1.0,,Y,2022-07-20,Medical,caa335513a8db7fa030cf9ff72a58211
BKG004637,CUS01214,PKG0136,2022-01-05,2022-09-10,2022-09-22,4,31000.0,6200.0,2022-06-12,Completed,Phone,AGT001,,0.2238,GBP,1.0,Sea view room,N,,,244acba565944f7218ed65eaffdf6d50
BKG004638,CUS00777,PKG0063,2023-07-19,2023-09-23,2023-10-11,6,45000,9000.0,2023-06-25,Cancelled,Phone,AGT014,,0.2616,GBP,1.0,,N,2023-07-24,Work commitments,54f64322e803dc43a7cc056f9e6785d2
BKG004639,CUS00196,PKG0176,2023-11-05,2023-12-26,2024-01-13,2,45000,9000.0,2023-09-27,Completed,Phone,AGT001,,0.2168,GBP,1.0,Dietary requirements,Y,,,adf9bb9042f6f2f680ee135e427d0246
BKG004640,CUS00660,PKG0104,2023-03-29,2023-11-27,2023-12-16,4,13200.0,2640.0,2023-08-29,Completed,Agent,AGT003,,0.2542,GBP,1.0,,Y,,,b292b2ae898a5ee36cfd24ecfb88f743
BKG004641,CUS01994,PKG0082,2023-10-24,2024-01-04,2024-01-11,3,45000,9000.0,2023-10-06,Completed,Online,AGT007,,0.2347,GBP,1.0,Sea view room,Y,,,f06cccabdd027d56f0ef4442970b5e1e
BKG004642,CUS00170,PKG0192,2024-05-02,2024-12-13,2024-12-22,4,22900.0,4580.0,2024-09-14,Completed,Agent,AGT006,,0.2021,GBP,1.0,,Y,,,c33fa1293b98deaed49af95f2098e778
BKG004643,CUS01372,PKG0118,2022-01-01,2022-02-15,2022-03-01,3,36800.0,7360.0,2021-11-17,Completed,Phone,,,0.2691,GBP,1.0,Dietary requirements,Y,,,9724227ce36b28e0713aec874c298e73
BKG004644,CUS01769,PKG0001,2022-02-21,2022-09-17,2022-10-05,2,9500.0,1900.0,2022-06-19,Completed,Online,AGT007,,0.2634,GBP,1.0,Wheelchair accessible,N,,,899753a1f294fd0c3600020c8a47af2c
BKG004645,CUS01402,PKG0024,2024-10-27,2025-06-17,2025-07-07,2,23500.0,4700.0,2025-03-19,Completed,Phone,AGT004,,0.1478,GBP,1.0,Dietary requirements,Y,,,a8dffb5f62e7918e502cf3e683ea59da
BKG004646,CUS00886,PKG0089,2022-10-28,2023-06-12,2023-06-26,2,6400.0,1280.0,2023-03-14,Completed,Phone,AGT007,,0.2666,GBP,1.0,Anniversary surprise,N,,,0dfc56af5fbc7f1d7823f3b683205a97
BKG004647,CUS01856,PKG0078,2024-11-19,2025-03-24,2025-04-05,4,26400.0,5280.0,2024-12-24,Completed,Phone,AGT003,,0.1748,GBP,1.0,,Y,,,bcf64d69f72ec4a922b3f41c7dd689f2
BKG004648,CUS01447,PKG0192,2023-05-05,2023-07-27,2023-08-04,2,13700.0,2740.0,2023-04-28,Completed,Phone,AGT012,,0.2317,GBP,1.0,Sea view room,Y,,,68ba06b2fd71c945daacf877d0389463
BKG004649,CUS01475,PKG0014,2024-01-18,2024-05-02,2024-05-23,6,45000,9000.0,2024-02-02,Completed,Phone,AGT015,,0.2485,GBP,1.0,Sea view room,Y,,,db172c4af5db2bc00da13fed8dc19d3a
BKG004650,CUS00984,PKG0122,2024-09-03,2025-04-08,2025-04-18,4,21400.0,4280.0,2025-01-08,Completed,Online,AGT001,,0.1333,GBP,1.0,Anniversary surprise,Y,,,8b21804ff387f04b7bd6e4d5495c6e04
BKG004651,CUS00354,PKG0125,2022-05-23,2022-10-19,2022-11-09,4,36400.0,7280.0,2022-07-21,Completed,Phone,,,0.2023,GBP,1.0,Anniversary surprise,Y,,,8578e56f004bbfa24919e1772257492e
BKG004652,CUS01042,PKG0117,2024-08-19,2024-11-19,2024-12-08,2,5100.0,1020.0,2024-08-21,Completed,Online,AGT013,,0.1474,GBP,1.0,,Y,,,a2784a3c5ad6f633d6a96fdb8ca5e22f
BKG004653,CUS00863,PKG0112,2023-01-07,2023-07-14,2023-07-24,2,43300.0,8660.0,2023-04-15,Completed,Referral,,,0.2738,GBP,1.0,Wheelchair accessible,Y,,,61455d69a239befe49000e13771001b4
BKG004654,CUS00145,PKG0038,2024-01-29,2024-05-19,2024-05-26,2,45000,9000.0,2024-02-19,Cancelled,Agent,AGT019,,0.2587,GBP,1.0,Wheelchair accessible,Y,2024-02-02,Work commitments,9ce78d3c6851a74fe0172131f1d5307b
BKG004655,CUS00163,PKG0176,2024-02-08,2024-09-20,2024-10-07,3,45000,9000.0,2024-06-22,Cancelled,Online,AGT012,,0.1975,GBP,1.0,Wheelchair accessible,N,2024-02-24,Medical,06377c162df3f469848d0921549d4be3
BKG004656,CUS01502,PKG0013,2022-07-25,2023-02-05,2023-02-13,2,25200.0,5040.0,2022-11-07,Completed,Phone,AGT004,,0.2094,GBP,1.0,,Y,,,f3e8392718bcc599e16f7a28e9597bd5
BKG004657,CUS01254,PKG0162,2022-02-11,2022-05-13,2022-05-28,4,20900.0,4180.0,2022-02-12,Cancelled,Online,,,0.1235,GBP,1.0,Sea view room,Y,2022-02-18,Medical,b82ffb4ef1da3a949765ff535a2b25c8
BKG004658,CUS00346,PKG0019,2023-10-17,2024-02-17,2024-03-01,2,9300.0,1860.0,2023-11-19,Completed,Referral,AGT001,,0.2166,GBP,1.0,Anniversary surprise,Y,,,5fc4c214d606fc1aafc7b1efe1b351ea
BKG004659,CUS00774,PKG0156,2023-01-13,2023-09-21,2023-10-04,2,15100.0,3020.0,2023-06-23,Completed,Agent,AGT019,,0.1908,GBP,1.0,Anniversary surprise,N,,,203428034b4e4e0078913127ca57ab88
BKG004660,CUS00555,PKG0016,2024-09-29,2025-05-03,2025-05-18,1,14200.0,2840.0,2025-02-02,Completed,Online,AGT013,,0.2167,GBP,1.0,,N,,,c7805dc5dccf2fbb06a84677e304a302
BKG004661,CUS01471,PKG0178,2022-08-09,2022-11-02,2022-11-18,2,35000.0,7000.0,2022-08-04,Cancelled,Agent,AGT002,,0.1287,GBP,1.0,,N,2022-09-03,Financial,0888cfe9d84de97d4150ae4a1e154541
BKG004662,CUS01575,PKG0083,2023-11-26,2024-07-09,2024-07-21,2,37200.0,7440.0,2024-04-10,Completed,Online,,,0.2638,GBP,1.0,Anniversary surprise,Y,,,1267d4aeb7ed5e3343afae61930a5022
BKG004663,CUS00282,PKG0027,2023-10-12,2023-12-21,2024-01-02,2,18800.0,3760.0,2023-09-22,Completed,Phone,AGT002,,0.2286,GBP,1.0,,N,,,f30c13e2944255565264dd0b90b61bd0
BKG004664,CUS01371,PKG0095,2022-08-02,2023-02-20,2023-03-05,2,25700.0,5140.0,2022-11-22,Completed,Online,AGT016,,0.208,GBP,1.0,Sea view room,Y,,,9de0dcdcce3c652944820fb3f0e66c98
BKG004665,CUS01600,PKG0069,2022-09-06,2023-01-07,2023-01-15,2,35100.0,7020.0,2022-10-09,Completed,Phone,AGT020,,0.2247,GBP,1.0,Dietary requirements,Y,,,ddf2b8314a8679c0eb0905806f0b4936
BKG004666,CUS01989,PKG0159,2022-11-26,2023-06-23,2023-07-03,2,12900.0,2580.0,2023-03-25,Cancelled,Online,AGT019,,0.1486,GBP,1.0,Sea view room,N,2022-12-01,Work commitments,f615640cd7c587c30cfdba595052ae53
BKG004667,CUS01743,PKG0132,2022-09-01,2023-01-18,2023-02-08,4,22300.0,4460.0,2022-10-20,Completed,Online,,,0.2051,GBP,1.0,Wheelchair accessible,Y,,,156f4b0085ad30659c0b6d5538f91a24
BKG004668,CUS01833,PKG0031,2022-10-08,2023-01-15,2023-02-03,2,38200.0,7640.0,2022-10-17,Cancelled,Online,AGT003,,0.1252,GBP,1.0,,Y,2022-10-10,Work commitments,1e21c41ff3f288fbf67bb02a43b63091
BKG004669,CUS00564,PKG0027,2023-03-17,2023-08-22,2023-08-29,2,18400.0,3680.0,2023-05-24,Completed,Phone,AGT001,,0.2192,GBP,1.0,Dietary requirements,Y,,,0e96fe2e3c3724c74bf2c65c841d5571
BKG004670,CUS01902,PKG0197,2024-05-08,2024-10-24,2024-11-04,6,45000,9000.0,2024-07-26,Completed,Online,AGT009,,0.1471,GBP,1.0,,Y,,,b545ac812ed2358c22047ba637265cf1
BKG004671,CUS01903,PKG0010,2024-02-19,2024-06-11,2024-06-19,2,45000,9000.0,2024-03-13,Completed,Agent,AGT010,,0.1958,GBP,1.0,,Y,,,ce20206cf07ed259b1d439a1adec389d
BKG004672,CUS00429,PKG0183,2023-06-01,2023-09-07,2023-09-17,2,19600.0,3920.0,2023-06-09,Completed,Agent,AGT007,,0.2211,GBP,1.0,,Y,,,18110bf250267c39742e707fa39ca096
BKG004673,CUS00681,PKG0182,2024-08-20,2025-03-12,2025-03-19,5,45000,9000.0,2024-12-12,Completed,Phone,AGT014,,0.2662,GBP,1.0,,N,,,98dbbf5b1d431955ef0a0f2969417bcf
BKG004674,CUS01908,PKG0196,2022-03-07,2022-07-23,2022-08-09,2,22100.0,4420.0,2022-04-24,Completed,Phone,AGT019,,0.1937,GBP,1.0,,Y,,,64a81b3c13adb6ca012fafa144e49497
BKG004675,CUS01721,PKG0183,2022-11-23,2023-05-21,2023-06-07,2,24500.0,4900.0,2023-02-20,Completed,Agent,AGT002,,0.2562,GBP,1.0,,Y,,,cf78d81272637c36f6130992ed6d0363
BKG004676,CUS01592,PKG0161,2023-03-01,2023-07-14,2023-07-25,2,16000.0,3200.0,2023-04-15,Cancelled,Agent,AGT009,,0.1939,GBP,1.0,,Y,2023-03-26,Change of plans,83584f89e7e751aa51d8aa3b9a934cd0
BKG004677,CUS00230,PKG0174,2022-09-21,2023-02-16,2023-02-26,4,45000,9000.0,2022-11-18,Completed,Phone,AGT009,,0.1604,GBP,1.0,,Y,,,ace901e3bc9a45c7b9a64bbfd65a0bf0
BKG004678,CUS00312,PKG0118,2022-05-10,2022-12-08,2022-12-17,2,32200.0,6440.0,2022-09-09,Completed,Online,AGT014,,0.1505,GBP,1.0,,Y,,,e8f46a96a9818955555940495815abf5
BKG004679,CUS01994,PKG0021,2024-11-16,2025-05-09,2025-05-27,2,19300.0,3860.0,2025-02-08,Completed,Online,AGT009,,0.2741,GBP,1.0,,Y,,,cc3ef224226d4618c5fead73e65f4846
BKG004680,CUS00215,PKG0071,2023-09-22,2024-04-26,2024-05-08,2,26700.0,5340.0,2024-01-27,Completed,Phone,AGT020,,0.1494,GBP,1.0,,Y,,,42401bd4b84f76fac2e9413319f28d33
BKG004681,CUS00897,PKG0159,2024-06-24,2024-12-11,2024-12-18,6,42400.0,8480.0,2024-09-12,Completed,Online,AGT014,,0.1568,GBP,1.0,,N,,,9e7508464a77d2253fa412bd1aed3666
BKG004682,CUS00320,PKG0165,2022-08-30,2022-11-16,2022-11-26,5,45000,9000.0,2022-08-18,Completed,Referral,AGT014,,0.155,GBP,1.0,,N,,,7bd7a0e199e0acbfde88708a522efed1
BKG004683,CUS01251,PKG0014,2024-01-08,2024-08-08,2024-08-21,4,45000,9000.0,2024-05-10,Completed,Phone,AGT008,,0.2192,GBP,1.0,Dietary requirements,Y,,,c6529d9b5a7863109bef6a739ff3d84d
BKG004684,CUS01056,PKG0189,2023-01-21,2023-05-13,2023-05-22,4,23500.0,4700.0,2023-02-12,Completed,Online,,,0.1652,GBP,1.0,,Y,,,0c42528e9aacb625bdb635ca133fd278
BKG004685,CUS01003,PKG0028,2023-08-28,2024-02-09,2024-02-27,4,45000,9000.0,2023-11-11,Completed,Phone,,,0.237,GBP,1.0,,Y,,,bf316217cdca788b96948f41a295924a
BKG004686,CUS00259,PKG0099,2022-11-20,2023-07-02,2023-07-22,3,27100.0,5420.0,2023-04-03,Completed,Online,AGT014,,0.1892,GBP,1.0,Sea view room,Y,,,e150226bfe48b0fec3285e401400ba6a
BKG004687,CUS01758,PKG0184,2024-06-30,2024-08-26,2024-09-10,2,9000.0,1800.0,2024-05-28,Completed,Referral,AGT014,,0.1726,GBP,1.0,Sea view room,Y,,,bff306d8281ed6aea1866eea0a8d2d28
BKG004688,CUS01470,PKG0098,2023-01-10,2023-07-13,2023-07-25,2,5100.0,1020.0,2023-04-14,Cancelled,Referral,AGT009,,0.2103,GBP,1.0,Sea view room,N,2023-01-30,Medical,824659ee9e785e41a8ba60242a29205f
BKG004689,CUS01787,PKG0002,2022-01-04,2022-08-01,2022-08-22,2,23900.0,4780.0,2022-05-03,Completed,Agent,,,0.2432,GBP,1.0,Anniversary surprise,Y,,,48ee21b06985aee33b880a6ded7551ae
